Date,Source,Campaign,Spend,Clicks,Impressions,AdGroup,Ad
2024-02-13,Bloggers,,0.0,0,0,,
2024-02-13,Facebook Ads,,0.0,0,0,,
2024-02-23,Facebook Ads,09.02.24berlin_dd_DE,0.3,0,20,berlin_wide,b3de
2024-02-23,Facebook Ads,12.09.23interests_Uxui_DE,2.02,2,127,interest_work_WebDev,v11comwebdev
2024-02-23,Facebook Ads,03.07.23women,4.75,11,516,women,bloggersvideo9com
2024-02-23,Facebook Ads,02.07.23wide_DE,0.16,0,15,wide,v15com
2024-02-23,Facebook Ads,04.07.23recentlymoved_DE,4.73,5,520,recentlymoved,bloggersvideo11
2024-02-23,Facebook Ads,24.09.23retargeting_DE,0.59,1,49,retargeting,v11comwebdev
2024-02-13,Webinar,,0.0,0,0,,
2024-02-23,Facebook Ads,02.07.23wide_DE,0.01,0,1,wide,v16com
2024-02-23,Facebook Ads,03.07.23women,2.64,3,281,women,v16
2024-02-13,Telegram posts,,0.0,0,0,,
2024-02-23,Youtube Ads,youtube_shorts_DE,85.11,228,43308,Com_august,bloggersvideo11
2024-02-24,Facebook Ads,03.07.23women,0.05,0,5,women,v15
2024-02-24,Youtube Ads,youtube_shorts_DE,53.35,114,29854,Com_august,bloggersvideo9com
2024-02-13,Telegram posts,,0.0,15,1005,,
2024-02-24,Facebook Ads,02.07.23wide_DE,0.01,0,1,wide,v14
2024-02-13,Tiktok Ads,,0.0,0,0,,
2024-02-13,Google Ads,,0.0,0,0,,
2024-02-24,Facebook Ads,24.09.23retargeting_DE,9.85,14,909,retargeting,bloggersvideo5
2024-02-13,CRM,,0.0,46,0,,
2024-02-24,Facebook Ads,02.07.23wide_DE,7.1,11,652,wide,bloggersvideo11
2024-02-13,Organic,,0.0,248,0,,
2024-02-24,Youtube Ads,youtube_shorts_DE,64.44,196,28804,Com_august,bloggersvideo10
2024-02-24,Youtube Ads,youtube_shorts_DE,16.88,36,11123,Com_august,bloggersvideo11
2024-02-13,SMM,,0.0,24,0,,
2024-02-13,Partnership,,0.0,3,0,,
2024-02-24,Google Ads,performancemax_eng_DE,140.76,341,28870,,
2024-02-24,Facebook Ads,02.07.23wide_DE,13.14,22,1547,wide,v15
2024-02-24,Facebook Ads,02.07.23wide_DE,0.08,0,18,wide,bloggersvideo10com_python
2024-02-24,Facebook Ads,12.09.23interests_Uxui_DE,1.51,0,127,interest_work_WebDev,v11comwebdev
2024-02-24,Webinar,15.11.23wide_webinar_DE,0.0,0,0,wide,v1webinar
2024-02-24,Webinar,15.11.23wide_webinar_DE,0.0,0,0,wide,v2webinar
2024-02-13,Youtube Ads,,0.0,0,0,,
2024-02-14,Bloggers,,0.0,18,1533,,
2024-02-24,Facebook Ads,04.07.23recentlymoved_DE,5.95,9,650,recentlymoved,v16
2024-02-14,Tiktok Ads,,0.0,0,0,,
2024-02-14,Facebook Ads,,0.0,0,0,,
2024-02-24,Facebook Ads,04.07.23recentlymoved_DE,3.59,1,493,recentlymoved,v15
2024-02-24,Facebook Ads,12.09.23interests_Uxui_DE,6.13,9,529,interest_programming_WebDev,bloggersvideo5
2024-02-24,Facebook Ads,09.02.24berlin_dd_DE,0.42,0,33,berlin_wide,b3de
2024-02-24,Tiktok Ads,12.07.2023wide_DE,6.88,12,1999,wide,v15
2024-02-24,Tiktok Ads,12.07.2023wide_DE,7.0,7,2145,wide,v13com_python
2024-02-24,Facebook Ads,24.09.23retargeting_DE,1.1,1,87,retargeting,v11comwebdev
2024-02-24,Tiktok Ads,12.07.2023wide_DE,1.13,1,276,wide,bloggersvideo5
2024-02-24,Facebook Ads,09.02.24berlin_dd_DE,11.6,24,802,berlin_wide,b1de
2024-02-24,Facebook Ads,03.07.23women,4.56,7,507,women,v16
2024-02-24,Facebook Ads,02.07.23wide_DE,0.11,0,5,wide,v12com_python
2024-02-24,Facebook Ads,12.09.23interests_Uxui_DE,7.73,9,765,interest_work_WebDev,bloggersvideo5
2024-02-24,Tiktok Ads,12.07.2023wide_DE,8.84,21,2481,wide,bloggersvideo11
2024-02-24,Facebook Ads,09.02.24berlin_dd_DE,0.01,0,1,berlin_wide,b4de
2024-02-14,Youtube Ads,,0.0,0,0,,
2024-02-24,Facebook Ads,02.07.23wide_DE,0.08,0,7,wide,v15com
2024-02-24,Facebook Ads,04.07.23recentlymoved_DE,4.82,7,448,recentlymoved,bloggersvideo11
2024-02-24,Facebook Ads,04.07.23recentlymoved_DE,0.02,0,2,recentlymoved,v15com
2024-02-24,Tiktok Ads,12.07.2023wide_DE,9.86,25,2623,wide,bloggersvideo4com
2024-02-24,Tiktok Ads,12.07.2023wide_DE,0.29,1,106,wide,v16com
2024-02-24,Facebook Ads,04.07.23recentlymoved_DE,0.0,0,2,recentlymoved,v14
2024-02-24,Tiktok Ads,12.07.2023wide_DE,0.0,0,0,wide,bloggersvideo9com
2024-02-24,Facebook Ads,03.07.23women,6.98,8,469,women,bloggersvideo11
2024-02-24,Facebook Ads,02.07.23wide_DE,0.05,0,4,wide,v16com
2024-02-14,Partnership,,0.0,0,0,,
2024-02-24,Facebook Ads,04.07.23recentlymoved_DE,0.01,0,2,recentlymoved,v12com_python
2024-02-25,Tiktok Ads,12.07.2023wide_DE,0.0,0,0,wide,bloggersvideo9com
2024-02-14,Bloggers,,0.0,0,0,,
2024-02-25,Facebook Ads,04.07.23recentlymoved_DE,0.02,0,3,recentlymoved,v14
2024-02-14,Organic,,0.0,253,0,,
2024-02-25,Tiktok Ads,12.07.2023wide_DE,9.49,26,2882,wide,bloggersvideo11
2024-02-25,Facebook Ads,02.07.23wide_DE,0.02,0,6,wide,v16com
2024-02-25,Facebook Ads,03.07.23women,0.05,0,7,women,v15
2024-02-14,CRM,,0.0,67,0,,
2024-02-25,Facebook Ads,04.07.23recentlymoved_DE,11.99,25,1523,recentlymoved,v16
2024-02-14,Webinar,,0.0,0,0,,
2024-02-25,Youtube Ads,youtube_shorts_DE,29.34,89,21545,Com_august,bloggersvideo9com
2024-02-25,Facebook Ads,09.02.24berlin_dd_DE,0.71,1,49,berlin_wide,b3de
2024-02-25,Facebook Ads,02.07.23wide_DE,0.08,0,7,wide,v12com_python
2024-02-25,Facebook Ads,02.07.23wide_DE,11.82,9,1214,wide,bloggersvideo11
2024-02-25,Webinar,15.11.23wide_webinar_DE,0.0,0,0,wide,v2webinar
2024-02-14,Google Ads,,0.0,0,0,,
2024-02-25,Facebook Ads,04.07.23recentlymoved_DE,2.32,2,291,recentlymoved,bloggersvideo11
2024-02-25,Facebook Ads,03.07.23women,10.08,14,1223,women,v16
2024-02-25,Webinar,15.11.23wide_webinar_DE,0.0,0,0,wide,v3webinar
2024-02-14,Telegram posts,,0.0,0,0,,
2024-02-25,Facebook Ads,12.09.23interests_Uxui_DE,6.3,9,601,interest_programming_WebDev,bloggersvideo5
2024-02-25,Facebook Ads,02.07.23wide_DE,0.05,0,13,wide,v14
2024-02-25,Facebook Ads,03.07.23women,2.58,0,274,women,bloggersvideo11
2024-02-25,Tiktok Ads,12.07.2023wide_DE,0.34,2,138,wide,v16com
2024-02-25,Facebook Ads,02.07.23wide_DE,0.16,0,9,wide,bloggersvideo10com_python
2024-02-14,SMM,,0.0,46,0,,
2024-02-25,Youtube Ads,youtube_shorts_DE,3.96,13,2723,Com_august,bloggersvideo11
2024-02-15,CRM,,0.0,83,0,,
2024-02-25,Facebook Ads,04.07.23recentlymoved_DE,0.02,0,3,recentlymoved,v12com_python
2024-02-25,Facebook Ads,12.09.23interests_Uxui_DE,0.59,0,38,interest_programming_WebDev,v11comwebdev
2024-02-25,Google Ads,performancemax_eng_DE,135.27,273,25776,,
2024-02-25,Youtube Ads,youtube_shorts_DE,103.1,373,59953,Com_august,bloggersvideo10
2024-02-15,Bloggers,,0.0,0,0,,
2024-02-15,Telegram posts,,0.0,0,0,,
2024-02-15,Bloggers,,0.0,3,50,,
2024-02-15,SMM,,0.0,27,0,,
2024-02-15,Organic,,0.0,205,0,,
2024-02-25,Facebook Ads,24.09.23retargeting_DE,2.56,3,161,retargeting,v11comwebdev
2024-02-25,Facebook Ads,02.07.23wide_DE,0.06,0,5,wide,v15com
2024-02-25,Facebook Ads,04.07.23recentlymoved_DE,0.01,0,3,recentlymoved,v15com
2024-02-25,Tiktok Ads,12.07.2023wide_DE,6.22,17,2223,wide,v15
2024-02-25,Facebook Ads,09.02.24berlin_dd_DE,12.3,15,905,berlin_wide,b1de
2024-02-25,Facebook Ads,24.09.23retargeting_DE,9.79,17,1028,retargeting,bloggersvideo5
2024-02-25,Facebook Ads,12.09.23interests_Uxui_DE,1.73,3,145,interest_work_WebDev,v11comwebdev
2024-02-25,Tiktok Ads,12.07.2023wide_DE,5.4,7,1917,wide,v13com_python
2024-02-25,Tiktok Ads,12.07.2023wide_DE,11.57,28,3921,wide,bloggersvideo4com
2024-02-25,Tiktok Ads,12.07.2023wide_DE,0.98,2,338,wide,bloggersvideo5
2024-02-25,Facebook Ads,12.09.23interests_Uxui_DE,8.18,14,764,interest_work_WebDev,bloggersvideo5
2024-02-25,Facebook Ads,04.07.23recentlymoved_DE,0.96,0,182,recentlymoved,v15
2024-02-25,Facebook Ads,02.07.23wide_DE,10.87,13,1320,wide,v15
2024-02-26,Facebook Ads,04.07.23recentlymoved_DE,0.04,0,6,recentlymoved,v15com
2024-02-15,Webinar,,0.0,0,0,,
2024-02-15,Youtube Ads,,0.0,0,0,,
2024-02-26,Google Ads,performancemax_eng_DE,136.91,380,32161,,
2024-02-26,Webinar,15.11.23wide_webinar_DE,0.0,0,0,wide,v1webinar
2024-02-26,Facebook Ads,02.07.23wide_DE,9.48,13,917,wide,bloggersvideo11
2024-02-26,Facebook Ads,07.07.23LAL_DE,8.09,11,778,LAL1,bloggersvideo9com
2024-02-26,Facebook Ads,03.07.23women,0.1,0,17,women,v15
2024-02-26,Facebook Ads,03.07.23women,0.01,0,2,women,v15com
2024-02-15,Google Ads,,0.0,0,0,,
2024-02-26,Youtube Ads,youtube_shorts_DE,44.52,127,18752,Com_august,bloggersvideo10
2024-02-26,Facebook Ads,07.07.23LAL_DE,0.04,0,7,LAL1,v15com
2024-02-26,Facebook Ads,09.02.24berlin_dd_DE,11.72,23,1076,berlin_wide,b1de
2024-02-26,Youtube Ads,youtube_shorts_DE,18.73,47,13099,Com_august,bloggersvideo9com
2024-02-15,Facebook Ads,,0.0,0,0,,
2024-02-26,Facebook Ads,04.07.23recentlymoved_DE,0.41,1,65,recentlymoved,bloggersvideo11
2024-02-26,Facebook Ads,02.07.23wide_DE,11.84,21,1499,wide,v15
2024-02-26,Facebook Ads,02.07.23wide_DE,0.05,0,5,wide,v15com
2024-02-26,Facebook Ads,24.09.23retargeting_DE,9.36,13,801,retargeting,bloggersvideo5
2024-02-15,Partnership,,0.0,0,0,,
2024-02-15,Tiktok Ads,,0.0,0,0,,
2024-02-16,Google Ads,,0.0,0,0,,
2024-02-26,Facebook Ads,03.07.23women,11.88,15,1385,women,v16
2024-02-26,Facebook Ads,02.07.23wide_DE,0.0,0,2,wide,v16com
2024-02-26,Facebook Ads,04.07.23recentlymoved_DE,0.4,0,75,recentlymoved,v15
2024-02-26,Facebook Ads,12.09.23interests_Uxui_DE,5.77,5,498,interest_programming_WebDev,bloggersvideo5
2024-02-26,Tiktok Ads,12.07.2023wide_DE,8.6,15,2579,wide,bloggersvideo4com
2024-02-26,Facebook Ads,24.09.23retargeting_DE,2.33,3,136,retargeting,v11comwebdev
2024-02-26,Youtube Ads,youtube_shorts_DE,2.83,15,1533,Com_august,bloggersvideo11
2024-02-16,Organic,,0.0,193,0,,
2024-02-26,Facebook Ads,12.09.23interests_Uxui_DE,6.86,11,671,interest_work_WebDev,bloggersvideo5
2024-02-26,Tiktok Ads,12.07.2023wide_DE,0.0,0,0,wide,bloggersvideo9com
2024-02-26,Facebook Ads,12.09.23interests_Uxui_DE,0.9,2,89,interest_programming_WebDev,v11comwebdev
2024-02-16,Webinar,,0.0,0,0,,
2024-02-26,Facebook Ads,12.09.23interests_Uxui_DE,2.54,5,209,interest_work_WebDev,v11comwebdev
2024-02-26,Facebook Ads,07.07.23LAL_DE,7.51,10,591,LAL1,bloggersvideo11
2024-02-16,Bloggers,,0.0,0,0,,
2024-02-26,Facebook Ads,03.07.23women,0.32,0,41,women,bloggersvideo11
2024-02-26,Facebook Ads,02.07.23wide_DE,0.12,0,14,wide,bloggersvideo10com_python
2024-02-16,Telegram posts,,0.0,18,1315,,
2024-02-16,Facebook Ads,,0.0,0,0,,
2024-02-26,Facebook Ads,09.02.24berlin_dd_DE,0.0,0,1,berlin_wide,b4de
2024-02-26,Webinar,15.11.23wide_webinar_DE,0.0,0,0,wide,v3webinar
2024-02-26,Tiktok Ads,12.07.2023wide_DE,1.38,5,378,wide,bloggersvideo5
2024-02-26,Tiktok Ads,12.07.2023wide_DE,5.41,19,1583,wide,v13com_python
2024-02-26,Facebook Ads,09.02.24berlin_dd_DE,0.3,0,28,berlin_wide,b3de
2024-02-26,Facebook Ads,04.07.23recentlymoved_DE,0.0,0,3,recentlymoved,v14
2024-02-16,SMM,,0.0,30,0,,
2024-02-26,Facebook Ads,07.07.23LAL_DE,0.01,0,3,LAL1,v14
2024-02-26,Facebook Ads,04.07.23recentlymoved_DE,13.76,17,1530,recentlymoved,v16
2024-02-26,Facebook Ads,02.07.23wide_DE,0.19,0,3,wide,v12com_python
2024-02-26,Tiktok Ads,12.07.2023wide_DE,11.11,34,3738,wide,v15
2024-02-26,Facebook Ads,07.07.23LAL_DE,5.18,1,276,LAL1,bloggersvideo8com
2024-02-26,Facebook Ads,04.07.23recentlymoved_DE,0.0,0,1,recentlymoved,v12com_python
2024-02-26,Tiktok Ads,12.07.2023wide_DE,0.31,0,94,wide,v16com
2024-02-26,Facebook Ads,02.07.23wide_DE,0.01,0,5,wide,v14
2024-02-26,Tiktok Ads,12.07.2023wide_DE,7.19,11,2311,wide,bloggersvideo11
2024-02-27,Facebook Ads,24.09.23retargeting_DE,8.95,5,856,retargeting,bloggersvideo5
2024-02-27,Webinar,15.11.23wide_webinar_DE,0.0,0,0,wide,v2webinar
2024-02-27,Google Ads,performancemax_eng_DE,125.42,310,28626,,
2024-02-27,Facebook Ads,09.02.24berlin_dd_DE,1.3,3,73,berlin_wide,b3de
2024-02-16,CRM,,0.0,73,0,,
2024-02-27,Facebook Ads,12.09.23interests_Uxui_DE,6.07,5,593,interest_work_WebDev,bloggersvideo5
2024-02-27,Facebook Ads,12.09.23interests_Uxui_DE,5.23,12,450,interest_programming_WebDev,bloggersvideo5
2024-02-16,Partnership,,0.0,0,0,,
2024-02-27,Youtube Ads,youtube_shorts_DE,46.43,126,21567,Com_august,bloggersvideo10
2024-02-27,Facebook Ads,03.07.23women,0.16,0,27,women,bloggersvideo11
2024-02-27,Facebook Ads,02.07.23wide_DE,0.05,0,2,wide,v16com
2024-02-16,Youtube Ads,,0.0,0,0,,
2024-02-27,Youtube Ads,youtube_shorts_DE,16.89,42,13920,Com_august,bloggersvideo9com
2024-02-27,Youtube Ads,youtube_shorts_DE,2.97,12,1740,Com_august,bloggersvideo11
2024-02-16,Telegram posts,,0.0,0,0,,
2024-02-27,Facebook Ads,02.07.23wide_DE,0.01,0,1,wide,bloggersvideo10com_python
2024-02-27,Facebook Ads,03.07.23women,0.01,0,1,women,v14
2024-02-16,Tiktok Ads,,0.0,0,0,,
2024-02-17,Telegram posts,,0.0,0,0,,
2024-02-17,Telegram posts,,0.0,20,828,,
2024-02-27,Facebook Ads,03.07.23women,0.01,0,1,women,v15com
2024-02-17,Tiktok Ads,,0.0,0,0,,
2024-02-27,Facebook Ads,07.07.23LAL_DE,0.13,0,16,LAL1,v15com
2024-02-17,Bloggers,,0.0,0,0,,
2024-02-27,Webinar,15.11.23wide_webinar_DE,0.0,0,0,wide,v1webinar
2024-02-27,Facebook Ads,09.02.24berlin_dd_DE,10.7,28,1050,berlin_wide,b1de
2024-02-27,Facebook Ads,04.07.23recentlymoved_DE,13.55,28,1603,recentlymoved,v16
2024-02-27,Facebook Ads,02.07.23wide_DE,0.0,0,1,wide,v14
2024-02-27,Tiktok Ads,12.07.2023wide_DE,0.0,0,0,wide,bloggersvideo9com
2024-02-27,Facebook Ads,07.07.23LAL_DE,3.01,4,221,LAL1,bloggersvideo11
2024-02-27,Facebook Ads,04.07.23recentlymoved_DE,0.0,0,1,recentlymoved,v14
2024-02-27,Tiktok Ads,12.07.2023wide_DE,11.64,38,5130,wide,v15
2024-02-27,Facebook Ads,03.07.23women,0.12,0,25,women,v15
2024-02-27,Tiktok Ads,12.07.2023wide_DE,6.01,17,2489,wide,v13com_python
2024-02-17,Google Ads,,0.0,0,0,,
2024-02-27,Facebook Ads,02.07.23wide_DE,6.37,8,739,wide,bloggersvideo11
2024-02-27,Facebook Ads,07.07.23LAL_DE,11.44,12,1115,LAL1,bloggersvideo9com
2024-02-27,Facebook Ads,04.07.23recentlymoved_DE,0.46,2,91,recentlymoved,v15
2024-02-27,Tiktok Ads,12.07.2023wide_DE,0.56,2,197,wide,v16com
2024-02-27,Facebook Ads,02.07.23wide_DE,15.22,21,1671,wide,v15
2024-02-27,Facebook Ads,12.09.23interests_Uxui_DE,3.14,4,221,interest_work_WebDev,v11comwebdev
2024-02-27,Tiktok Ads,12.07.2023wide_DE,1.57,2,520,wide,bloggersvideo5
2024-02-27,Facebook Ads,07.07.23LAL_DE,0.04,0,4,LAL1,v14
2024-02-27,Tiktok Ads,12.07.2023wide_DE,6.15,16,2751,wide,bloggersvideo11
2024-02-17,Facebook Ads,,0.0,0,0,,
2024-02-17,Bloggers,,0.0,30,629,,
2024-02-27,Facebook Ads,07.07.23LAL_DE,5.62,10,433,LAL1,bloggersvideo8com
2024-02-27,Facebook Ads,04.07.23recentlymoved_DE,0.26,0,46,recentlymoved,bloggersvideo11
2024-02-27,Facebook Ads,24.09.23retargeting_DE,2.33,1,148,retargeting,v11comwebdev
2024-02-27,Facebook Ads,02.07.23wide_DE,0.1,0,4,wide,v15com
2024-02-27,Tiktok Ads,12.07.2023wide_DE,8.07,15,2968,wide,bloggersvideo4com
2024-02-27,Facebook Ads,03.07.23women,11.68,23,1344,women,v16
2024-02-27,Facebook Ads,09.02.24berlin_dd_DE,0.0,0,2,berlin_wide,b4de
2024-02-17,CRM,,0.0,14,0,,
2024-02-27,Facebook Ads,12.09.23interests_Uxui_DE,1.22,1,89,interest_programming_WebDev,v11comwebdev
2024-02-28,Webinar,15.11.23wide_webinar_DE,0.0,0,0,wide,v2webinar
2024-02-17,Youtube Ads,,0.0,0,0,,
2024-02-28,Youtube Ads,youtube_shorts_DE,2.34,7,1331,Com_august,bloggersvideo11
2024-02-17,Webinar,,0.0,0,0,,
2024-02-28,Facebook Ads,02.07.23wide_DE,0.05,0,4,wide,v16com
2024-02-17,Partnership,,0.0,0,0,,
2024-02-28,Facebook Ads,03.07.23women,11.54,19,1299,women,v16
2024-02-17,SMM,,0.0,22,0,,
2024-02-28,Facebook Ads,04.07.23recentlymoved_DE,0.01,0,2,recentlymoved,v12com_python
2024-02-28,Google Ads,performancemax_eng_DE,123.78,246,17991,,
2024-02-28,Youtube Ads,youtube_shorts_DE,47.45,132,20385,Com_august,bloggersvideo10
2024-02-17,Organic,,0.0,111,0,,
2024-02-28,Facebook Ads,04.07.23recentlymoved_DE,13.49,18,1664,recentlymoved,v16
2024-02-18,Bloggers,,0.0,0,34,,
2024-02-28,Webinar,15.11.23wide_webinar_DE,0.0,0,0,wide,v1webinar
2024-02-28,Facebook Ads,09.02.24berlin_dd_DE,0.01,0,1,berlin_wide,b4de
2024-02-28,Facebook Ads,04.07.23recentlymoved_DE,0.35,0,54,recentlymoved,v15
2024-02-28,Facebook Ads,02.07.23wide_DE,14.89,15,1615,wide,v15
2024-02-28,Facebook Ads,02.07.23wide_DE,0.01,0,8,wide,bloggersvideo10com_python
2024-02-28,Facebook Ads,04.07.23recentlymoved_DE,0.1,0,15,recentlymoved,bloggersvideo11
2024-02-28,Tiktok Ads,12.07.2023wide_DE,0.7,1,196,wide,v16com
2024-02-28,Tiktok Ads,12.07.2023wide_DE,6.59,17,1881,wide,v13com_python
2024-02-28,Facebook Ads,12.09.23interests_Uxui_DE,2.66,3,177,interest_work_WebDev,v11comwebdev
2024-02-28,Tiktok Ads,12.07.2023wide_DE,6.64,13,2115,wide,bloggersvideo11
2024-02-28,Facebook Ads,09.02.24berlin_dd_DE,1.28,3,116,berlin_wide,b3de
2024-02-28,Facebook Ads,07.07.23LAL_DE,8.78,12,654,LAL1,bloggersvideo8com
2024-02-28,Tiktok Ads,12.07.2023wide_DE,1.85,4,486,wide,bloggersvideo5
2024-02-28,Facebook Ads,02.07.23wide_DE,5.98,11,515,wide,bloggersvideo11
2024-02-28,Facebook Ads,07.07.23LAL_DE,0.17,0,12,LAL1,v15com
2024-02-28,Facebook Ads,03.07.23women,0.0,0,1,women,v15
2024-02-28,Webinar,15.11.23wide_webinar_DE,0.0,0,0,wide,v3webinar
2024-02-18,Google Ads,,0.0,0,0,,
2024-02-28,Facebook Ads,02.07.23wide_DE,0.08,0,3,wide,v14
2024-02-28,Facebook Ads,07.07.23LAL_DE,1.55,2,107,LAL1,bloggersvideo11
2024-02-28,Tiktok Ads,12.07.2023wide_DE,8.51,19,2693,wide,bloggersvideo4com
2024-02-18,Telegram posts,,0.0,0,0,,
2024-02-28,Facebook Ads,09.02.24berlin_dd_DE,10.51,18,1026,berlin_wide,b1de
2024-02-18,Tiktok Ads,,0.0,0,0,,
2024-02-28,Facebook Ads,24.09.23retargeting_DE,9.05,9,753,retargeting,bloggersvideo5
2024-02-28,Facebook Ads,12.09.23interests_Uxui_DE,3.82,5,344,interest_programming_WebDev,bloggersvideo5
2024-02-28,Facebook Ads,12.09.23interests_Uxui_DE,1.08,1,74,interest_programming_WebDev,v11comwebdev
2024-02-28,Youtube Ads,youtube_shorts_DE,16.27,45,12644,Com_august,bloggersvideo9com
2024-02-18,Organic,,0.0,173,0,,
2024-02-28,Facebook Ads,24.09.23retargeting_DE,2.23,0,131,retargeting,v11comwebdev
2024-02-28,Facebook Ads,04.07.23recentlymoved_DE,0.0,0,1,recentlymoved,v15com
2024-02-18,Partnership,,0.0,1,0,,
2024-02-28,Facebook Ads,03.07.23women,0.04,0,5,women,bloggersvideo11
2024-02-28,Facebook Ads,12.09.23interests_Uxui_DE,7.69,8,633,interest_work_WebDev,bloggersvideo5
2024-02-18,CRM,,0.0,23,0,,
2024-02-18,Webinar,,0.0,0,0,,
2024-02-28,Facebook Ads,02.07.23wide_DE,0.07,0,8,wide,v15com
2024-02-28,Facebook Ads,07.07.23LAL_DE,9.53,14,849,LAL1,bloggersvideo9com
2024-02-28,Tiktok Ads,12.07.2023wide_DE,9.71,18,3123,wide,v15
2024-02-18,Bloggers,,0.0,0,0,,
2024-02-29,Youtube Ads,youtube_shorts_DE,4.85,12,1753,Com_august,bloggersvideo11
2024-02-18,Youtube Ads,,0.0,0,0,,
2024-02-18,SMM,,0.0,38,0,,
2024-02-29,Facebook Ads,07.07.23LAL_DE,0.44,2,33,LAL1,bloggersvideo11
2024-02-18,Facebook Ads,,0.0,0,0,,
2024-02-19,Bloggers,,0.0,0,0,,
2024-02-29,Facebook Ads,12.09.23interests_Uxui_DE,8.56,12,734,interest_work_WebDev,bloggersvideo5
2024-02-19,Partnership,,0.0,3,0,,
2024-02-29,Youtube Ads,youtube_shorts_DE,34.96,99,11645,Com_august,bloggersvideo10
2024-02-29,Google Ads,performancemax_eng_DE,112.5,288,23848,,
2024-02-29,Facebook Ads,02.07.23wide_DE,15.7,18,1536,wide,v15
2024-02-29,Facebook Ads,04.07.23recentlymoved_DE,0.01,0,7,recentlymoved,bloggersvideo11
2024-02-29,Youtube Ads,youtube_shorts_DE,22.08,47,13205,Com_august,bloggersvideo9com
2024-02-29,Facebook Ads,02.07.23wide_DE,0.14,0,10,wide,v15com
2024-02-29,Facebook Ads,24.09.23retargeting_DE,1.8,1,87,retargeting,v11comwebdev
2024-02-19,SMM,,0.0,60,0,,
2024-02-29,Facebook Ads,09.02.24berlin_dd_DE,0.04,0,2,berlin_wide,b4de
2024-02-19,Telegram posts,,0.0,0,0,,
2024-02-19,Webinar,,0.0,0,0,,
2024-02-19,Facebook Ads,,0.0,0,0,,
2024-02-29,Tiktok Ads,12.07.2023wide_DE,2.02,9,510,wide,bloggersvideo5
2024-02-29,Facebook Ads,07.07.23LAL_DE,10.86,25,889,LAL1,bloggersvideo9com
2024-02-29,Facebook Ads,04.07.23recentlymoved_DE,13.6,18,1492,recentlymoved,v16
2024-02-29,Facebook Ads,07.07.23LAL_DE,8.84,5,560,LAL1,bloggersvideo8com
2024-02-29,Facebook Ads,09.02.24berlin_dd_DE,10.93,23,920,berlin_wide,b1de
2024-02-29,Tiktok Ads,12.07.2023wide_DE,6.66,15,1928,wide,bloggersvideo11
2024-02-29,Facebook Ads,24.09.23retargeting_DE,9.68,9,789,retargeting,bloggersvideo5
2024-02-29,Facebook Ads,02.07.23wide_DE,5.09,6,410,wide,bloggersvideo11
2024-02-29,Facebook Ads,02.07.23wide_DE,0.08,0,5,wide,v14
2024-02-29,Facebook Ads,04.07.23recentlymoved_DE,0.0,0,2,recentlymoved,v12com_python
2024-02-19,Youtube Ads,,0.0,0,0,,
2024-02-29,Facebook Ads,03.07.23women,11.87,16,1095,women,v16
2024-02-29,Facebook Ads,02.07.23wide_DE,0.16,0,6,wide,bloggersvideo10com_python
2024-02-29,Facebook Ads,02.07.23wide_DE,0.07,0,4,wide,v12com_python
2024-02-29,Facebook Ads,03.07.23women,0.04,1,4,women,bloggersvideo11
2024-02-29,Tiktok Ads,12.07.2023wide_DE,6.37,12,1717,wide,v13com_python
2024-02-29,Tiktok Ads,12.07.2023wide_DE,0.0,0,0,wide,bloggersvideo9com
2024-02-29,Facebook Ads,02.07.23wide_DE,0.04,0,3,wide,v16com
2024-02-19,Google Ads,,0.0,0,0,,
2024-02-29,Tiktok Ads,12.07.2023wide_DE,0.64,0,158,wide,v16com
2024-02-29,Facebook Ads,04.07.23recentlymoved_DE,0.55,1,61,recentlymoved,v15
2024-02-29,Tiktok Ads,12.07.2023wide_DE,7.48,9,2495,wide,v15
2024-02-29,Facebook Ads,12.09.23interests_Uxui_DE,0.66,0,51,interest_programming_WebDev,v11comwebdev
2024-02-29,Facebook Ads,09.02.24berlin_dd_DE,0.74,0,67,berlin_wide,b3de
2024-02-29,Facebook Ads,03.07.23women,0.22,0,22,women,v15
2024-02-29,Facebook Ads,12.09.23interests_Uxui_DE,2.56,3,178,interest_work_WebDev,v11comwebdev
2024-02-29,Facebook Ads,12.09.23interests_Uxui_DE,3.58,3,313,interest_programming_WebDev,bloggersvideo5
2024-02-19,Bloggers,,0.0,0,22,,
2024-02-29,Tiktok Ads,12.07.2023wide_DE,10.83,18,3245,wide,bloggersvideo4com
2024-03-01,Facebook Ads,07.07.23LAL_DE,0.04,0,3,LAL1,v15com
2024-03-01,Facebook Ads,12.09.23interests_Uxui_DE,7.46,10,637,interest_work_WebDev,bloggersvideo5
2024-03-01,Facebook Ads,24.09.23retargeting_DE,9.26,10,707,retargeting,bloggersvideo5
2024-03-01,Facebook Ads,04.07.23recentlymoved_DE,0.35,2,52,recentlymoved,v15
2024-03-01,Tiktok Ads,12.07.2023wide_DE,6.75,11,2167,wide,v13com_python
2024-03-01,Facebook Ads,02.07.23wide_DE,0.01,0,2,wide,bloggersvideo10com_python
2024-03-01,Facebook Ads,09.02.24berlin_dd_DE,0.7,1,40,berlin_wide,b3de
2024-03-01,Facebook Ads,12.09.23interests_Uxui_DE,4.31,4,329,interest_programming_WebDev,bloggersvideo5
2024-02-19,CRM,,0.0,104,0,,
